ID | NOMBRE | PROMEDIO
6224 | Itziar | 8.6
6225 | Francisco Javier | 7.6
6226 | Mauricio | 6.2
6227 | Eutropio | 2.6
6228 | Nélida | 3.8
6229 | Belén | 2.9
6230 | Baldomero | 4.0
6231 | Jacinto | 7.3
6232 | Graciana | 9.1
6233 | Chema | 6.3
6234 | Manuel | 5.7
6235 | Celso | 4.3
6236 | Amalia | 3.7
6237 | Asunción | 7.6
6238 | Claudio | 1.0
6239 | Tatiana | 9.3
6240 | Lalo | 1.8
6241 | José Antonio | 4.9
6242 | Soledad | 6.8
6243 | Loreto | 4.2
6244 | Silvio | 7.5
6245 | Ema | 4.8
6246 | Carmela | 8.2
6247 | Piedad | 9.6
6248 | Marcelo | 3.6
6249 | Maristela | 6.6
6250 | Armando | 2.0
6251 | Joan | 3.4
6252 | Bernarda | 3.5
6253 | Sol | 4.6
6254 | Emilia | 9.4
6255 | Anabel | 5.1
6256 | Edelmira | 5.3
6257 | Azahar | 9.1
6258 | Antonio | 3.0
6259 | Josefa | 6.7
6260 | Ernesto | 4.5
6261 | Rocío | 4.8
6262 | Cándida | 6.7
6263 | Purificación | 6.4
6264 | Nicanor | 5.8
6265 | Ciro | 7.2
6266 | Eulalia | 4.9
6267 | Angélica | 2.4
6268 | Manolo | 9.4
6269 | Ainara | 2.6
6270 | Violeta | 3.1
6271 | Ismael | 7.6
6272 | Bonifacio | 3.5
6273 | María Manuela | 6.3
6274 | Maricela | 6.8
6275 | Amarilis | 4.1
6276 | Encarnación | 3.8
6277 | María | 6.8
6278 | María Fernanda | 9.0
6279 | Coral | 6.9
6280 | Ileana | 3.4
6281 | Benigna | 3.9
6282 | René | 4.8
6283 | Anselma | 3.2
6284 | Armida | 6.8
6285 | Marina | 9.1
6286 | Morena | 3.5
6287 | Encarna | 3.5
6288 | Esmeralda | 9.9
6289 | José Luis | 7.1
6290 | Eva María | 1.6
6291 | María Teresa | 9.6
6292 | Nacio | 1.3
6293 | Abril | 1.7
6294 | Aurora | 5.1
6295 | Berto | 7.8
6296 | Adelaida | 1.6
6297 | Edelmira | 8.2
6298 | Hipólito | 1.1
6299 | Juan Manuel | 8.6
6300 | Apolonia | 5.4
6301 | Alejo | 6.8
6302 | Cayetano | 9.3
6303 | Pastora | 5.7
6304 | Aránzazu | 5.9
6305 | Azeneth | 4.8
6306 | Tristán | 8.0
6307 | Máxima | 3.9
6308 | Esmeralda | 3.8
6309 | Hernán | 8.7
6310 | Luisina | 3.0
6311 | Marina | 1.3
6312 | Gabino | 6.8
6313 | Wálter | 3.4
6314 | Milagros | 1.7
6315 | Cirino | 3.5
6316 | Victor Manuel | 8.4
6317 | Édgar | 6.2
6318 | Sigfrido | 7.1
6319 | Renata | 6.0
6320 | Hortensia | 2.8
6321 | Encarnacion | 10.0
6322 | Amor | 2.8
6323 | Rosalva | 3.0
6324 | Natalio | 3.3
6325 | Dani | 2.6
6326 | Haydée | 3.7
6327 | Heriberto | 1.3
6328 | Joaquina | 8.6
6329 | Héctor | 5.1
6330 | César | 9.7
6331 | Luis Ángel | 5.6
6332 | Sosimo | 8.5
6333 | Graciana | 2.2
6334 | Vicenta | 2.0
6335 | Jordi | 2.3
6336 | Gaspar | 5.8
6337 | Elías | 7.6
6338 | María Jesús | 4.9
6339 | Concha | 1.3
6340 | Nidia | 5.9
6341 | Maristela | 1.6
6342 | Benito | 1.2
6343 | Julio César | 5.5
6344 | Dionisio | 8.7
6345 | Narciso | 2.8
6346 | Dimas | 3.9
6347 | Cándida | 7.8
6348 | Otilia | 9.5
6349 | Alejandra | 7.5
6350 | Pánfilo | 7.4
6351 | Manuel | 6.1
6352 | Alonso | 2.8
6353 | Asunción | 5.4
6354 | Tiburcio | 3.1
6355 | Lorena | 4.2
6356 | Carina | 9.2
6357 | Pablo | 6.6
6358 | Fito | 7.8
6359 | Sebastián | 8.9
6360 | Luna | 7.4
6361 | Domitila | 6.7
6362 | Toño | 3.3
6363 | Cristóbal | 4.3
6364 | Arsenio | 9.1
6365 | Raúl | 8.3
6366 | Jimena | 7.2
6367 | Jose Miguel | 2.8
6368 | Victor | 5.4
6369 | Lupe | 2.7
6370 | Gracia | 7.4
6371 | Irma | 4.9
6372 | Eduardo | 2.0
6373 | Rico | 4.4
6374 | Piedad | 1.1
6375 | Agustina | 4.9
6376 | Julio César | 5.6
6377 | Antonia | 6.1
6378 | María Carmen | 6.1
6379 | Ester | 2.3
6380 | Aura | 8.4
6381 | Matías | 2.5
6382 | Inmaculada | 1.3
6383 | Paz | 5.4
6384 | Evelia | 3.1
6385 | Manu | 3.2
6386 | Miriam | 6.5
6387 | Heriberto | 1.3
6388 | Leonel | 9.4
6389 | Dulce | 6.8
6390 | Leocadia | 7.3
6391 | Emperatriz | 3.4
6392 | Remigio | 7.5
6393 | Fernanda | 2.2
6394 | Bartolomé | 1.9
6395 | Azahar | 1.9
6396 | María José | 9.9
6397 | Guillermo | 1.0
6398 | Jeremías | 3.9
6399 | Candela | 5.7
6400 | Crescencia | 5.5
6401 | Santos | 4.6
6402 | Cintia | 9.4
6403 | Soraya | 9.5
6404 | Isaura | 4.7
6405 | Heraclio | 7.6
6406 | Julie | 8.3
6407 | Félix | 3.0
6408 | Antonia | 3.5
6409 | Alma | 2.0
6410 | Eustaquio | 5.2
6411 | Juanita | 6.3
6412 | Amaro | 5.1
6413 | Teresa | 2.7
6414 | Quique | 6.4
6415 | Bautista | 4.0
6416 | Edelmira | 3.6
6417 | Claudia | 4.3
6418 | Fabio | 10.0
6419 | Aurelio | 1.2
6420 | Ariel | 4.2
6421 | Ale | 3.0
6422 | Eutimio | 2.2
6423 | Leyre | 4.2
6424 | Ariel | 9.8
6425 | Epifanio | 3.2
6426 | Dan | 5.3
6427 | Sebastián | 8.1
6428 | Dimas | 3.9
6429 | Felix | 3.6
6430 | Pánfilo | 9.3
6431 | Wilfredo | 3.7
6432 | Geraldo | 6.0
6433 | Reyes | 3.5
6434 | Erasmo | 2.6
6435 | Mar | 8.2
6436 | Armida | 6.3
6437 | Inmaculada | 7.9
6438 | Gracia | 8.5
6439 | Román | 7.9
6440 | Azeneth | 9.7
6441 | Leandro | 3.3
6442 | Juan Manuel | 6.6
6443 | Ariel | 9.5
6444 | Ileana | 4.3
6445 | Rafaela | 3.8
6446 | Blanca | 5.8
6447 | Maxi | 6.1
6448 | Marciano | 7.5
6449 | Glauco | 5.1
6450 | Damián | 4.6
6451 | María Luisa | 7.5
6452 | Edelmira | 4.2
6453 | Ruperto | 9.9
6454 | Moreno | 5.1
6455 | Joaquín | 8.8
6456 | Paz | 2.3
6457 | Reyna | 4.9
6458 | Manuel | 1.7
6459 | José Luis | 1.1
6460 | Sonia | 1.7
6461 | Iker | 6.6
6462 | Maximino | 6.8
6463 | Elena | 4.3
6464 | Marino | 7.8
6465 | Anita | 5.6
6466 | Jafet | 7.3
6467 | Iván | 4.2
6468 | Guadalupe | 3.1
6469 | Buenaventura | 4.4
6470 | Pía | 5.8
6471 | Marcio | 7.6
6472 | Nerea | 6.1
6473 | Xavier | 9.1
6474 | Lucas | 2.7
6475 | Candelas | 7.4
6476 | Reyes | 5.2
6477 | Encarna | 9.2
6478 | Berto | 2.8
6479 | Marisol | 6.7
6480 | Ale | 7.3
6481 | Leandro | 9.1
6482 | Aurelia | 8.8
6483 | Ana Sofía | 1.3
6484 | Caridad | 1.3
6485 | Raquel | 5.4
6486 | Isabela | 5.6
6487 | Isidro | 9.3
6488 | Lucía | 3.0
6489 | Kike | 3.8
6490 | Galo | 3.2
6491 | Damián | 6.4
6492 | Miguel Ángel | 4.3
6493 | Epifanio | 9.3
6494 | María Teresa | 1.9
6495 | Rosendo | 8.7
6496 | Fátima | 2.8
6497 | Rufino | 3.4
6498 | Godofredo | 6.2
6499 | Severiano | 9.4
6500 | Ángela | 1.4
6501 | José Luis | 7.3
6502 | Salud | 8.7
6503 | Cristóbal | 4.8
6504 | Eustaquio | 7.8
6505 | Omar | 7.0
6506 | Amancio | 5.8
6507 | Dionisio | 2.1
6508 | Ismael | 6.0
6509 | Juana | 9.7
6510 | Macaria | 9.7
6511 | Ruperta | 1.1
6512 | Calixta | 7.3
6513 | Lupe | 9.4
6514 | Nazario | 6.8
6515 | Pánfilo | 9.7
6516 | Carmina | 5.7
6517 | César | 7.3
6518 | Ignacio | 4.8
6519 | Victor Manuel | 9.0
6520 | Javi | 4.6
6521 | Asdrubal | 9.0
6522 | Anabel | 4.5
6523 | Maricruz | 9.6
6524 | Adelardo | 8.9
6525 | Eligio | 1.4
6526 | Maxi | 5.7
6527 | Francisca | 2.7
6528 | Carina | 4.5
6529 | Noemí | 5.1
6530 | Sara | 7.6
6531 | Ruy | 7.1
6532 | Alonso | 6.2
6533 | Nicodemo | 6.8
6534 | Andrea | 9.7
6535 | Albert | 1.6
6536 | Herminia | 4.2
6537 | Adelia | 1.5
6538 | Iker | 3.0
6539 | Bárbara | 6.4
6540 | Pepito | 6.5
6541 | Débora | 5.7
6542 | Olimpia | 8.4
6543 | Ezequiel | 4.1
6544 | Nayara | 5.8
6545 | Isaura | 8.5
6546 | Nieves | 1.4
6547 | Galo | 2.4
6548 | Darío | 9.1
6549 | Dominga | 9.0
6550 | Quique | 8.0
6551 | Saturnino | 5.2
6552 | Narciso | 1.2
6553 | Chelo | 4.4
6554 | Paulina | 7.9
6555 | Nydia | 3.3
6556 | Heliodoro | 8.4
6557 | Silvia | 5.7
6558 | Encarna | 7.6
6559 | Silvestre | 3.6
6560 | Josefa | 7.6
6561 | Primitivo | 9.4
6562 | Asdrubal | 8.2
6563 | Nacho | 1.5
6564 | Piedad | 7.0
6565 | Chelo | 2.8
6566 | Ramona | 9.4
6567 | José Luis | 2.4
6568 | Piedad | 3.1
6569 | Felix | 4.2
6570 | Adalberto | 6.5
6571 | Adelaida | 6.4
6572 | Prudencio | 4.7
6573 | Evangelina | 1.8
6574 | Florencio | 4.2
6575 | Raimundo | 4.7
6576 | Benigna | 9.5
6577 | Zaida | 9.2
6578 | Lorena | 4.0
6579 | Florencio | 5.5
6580 | Lupe | 4.1
6581 | Vasco | 3.8
6582 | Remedios | 5.6
6583 | Perla | 8.0
6584 | Filomena | 2.6
6585 | Carmela | 6.6
6586 | Héctor | 8.6
6587 | Patricio | 4.2
6588 | Candelas | 4.6
6589 | Severo | 3.1
6590 | Jenaro | 2.9
6591 | Guadalupe | 6.9
6592 | Corona | 3.0
6593 | Rosalva | 8.2
6594 | Edu | 2.8
6595 | Encarnacion | 7.7
6596 | Caridad | 4.0
6597 | Susana | 6.2
6598 | Zaida | 6.7
6599 | Leopoldo | 6.6
6600 | Rosario | 7.4
6601 | Otilia | 6.3
6602 | Elodia | 3.3
6603 | Blanca | 6.0
6604 | Azeneth | 6.7
6605 | Juan Manuel | 1.8
6606 | Hugo | 1.9
6607 | Pepito | 8.2
6608 | Vasco | 2.1
6609 | Isabela | 4.5
6610 | José Manuel | 8.5
6611 | Pelayo | 8.7
6612 | María Carmen | 3.6
6613 | Inocencio | 8.0
6614 | Felipe | 5.6
6615 | Geraldo | 4.4
6616 | Benita | 3.7
6617 | Cayetano | 8.5
6618 | Bonifacio | 1.1
6619 | Carla | 6.8
6620 | Atilio | 6.8
6621 | Felix | 9.5
6622 | Carina | 1.9
6623 | Cristian | 9.6
6624 | Juliana | 4.1
6625 | Lope | 7.6
6626 | Melchor | 6.5
6627 | José María | 4.5
6628 | Jenny | 5.5
6629 | Eustaquio | 5.6
6630 | César | 6.0
6631 | Albano | 7.1
6632 | Petrona | 8.2
6633 | Bruno | 5.1
6634 | Carmela | 3.5
6635 | Jose Antonio | 1.7
6636 | León | 7.0
6637 | Leocadio | 8.1
6638 | Lina | 2.1
6639 | Javiera | 7.0
6640 | Lucho | 8.5
6641 | Máximo | 5.5
6642 | Hilda | 9.2
6643 | Tere | 9.3
6644 | Hermenegildo | 2.9
6645 | Jesusa | 9.0
6646 | Petrona | 4.3
6647 | Angelita | 6.2
6648 | Palmira | 5.3
6649 | Adelardo | 5.0
6650 | Plinio | 5.1
6651 | Teobaldo | 5.7
6652 | Francisco Javier | 8.3
6653 | Fito | 1.5
6654 | Jonatan | 4.8
6655 | Anunciación | 6.2
6656 | Fátima | 9.8
6657 | Consuelo | 7.1
6658 | Gabino | 5.0
6659 | Erasmo | 7.7
6660 | África | 7.4
6661 | Paca | 9.4
6662 | Tomás | 5.4
6663 | Nico | 9.6
6664 | Serafina | 3.7
6665 | Bernarda | 8.2
6666 | Lucio | 4.4
6667 | Fabricio | 4.2
6668 | Mamen | 5.2
6669 | Melania | 9.7
6670 | Fanny | 5.0
6671 | Azahara | 5.8
6672 | Marcio | 4.0
6673 | Rafa | 7.7
6674 | Agapito | 7.1
6675 | Plácido | 6.8
6676 | Wálter | 1.2
6677 | Amada | 4.9
6678 | Carina | 5.2
6679 | Rodrigo | 6.6
6680 | Marcia | 8.6
6681 | Evaristo | 5.2
6682 | Yésica | 7.0
6683 | Luciana | 6.4
6684 | Cosme | 2.5
6685 | Demetrio | 2.4
6686 | Quique | 9.1
6687 | Zacarías | 9.8
6688 | Feliciana | 7.9
6689 | Adora | 5.1
6690 | Susanita | 6.8
6691 | Adoración | 7.1
6692 | Guadalupe | 1.1
6693 | Albano | 3.9
6694 | Jordana | 7.4
6695 | Geraldo | 8.6
6696 | Amor | 5.0
6697 | Martin | 2.6
6698 | Gonzalo | 4.0
6699 | Demetrio | 6.2
6700 | Elvira | 2.1
6701 | Esteban | 6.6
6702 | Cayetana | 7.0
6703 | Verónica | 8.8
6704 | Ildefonso | 7.0
6705 | Alma | 8.0
6706 | Jose Ramón | 8.1
6707 | Cipriano | 6.0
6708 | Amado | 9.2
6709 | Arsenio | 8.6
6710 | Ramona | 6.6
6711 | Lidia | 4.7
6712 | Rodolfo | 4.6
6713 | Florencia | 4.6
6714 | Mariana | 6.4
6715 | Coral | 8.4
6716 | Marcela | 1.2
6717 | Juanito | 3.9
6718 | Catalina | 9.4
6719 | Marcial | 3.4
6720 | Darío | 8.6
6721 | Alejandra | 7.6
6722 | Marcos | 2.1
6723 | Ana Belén | 3.6
6724 | Valentina | 7.1
6725 | Tamara | 1.0
6726 | Agustín | 8.3
6727 | Amor | 8.5
6728 | Iris | 1.6
6729 | Nydia | 1.8
6730 | Tere | 8.3
6731 | Eusebia | 7.6
6732 | Blas | 6.5
6733 | Tania | 2.6
6734 | Narciso | 8.1
6735 | Virginia | 8.8
6736 | Emiliana | 3.4
6737 | Dan | 4.0
6738 | Ani | 9.3
6739 | Rico | 7.1
6740 | Perla | 5.9
6741 | Roque | 2.8
6742 | Delfina | 2.1
6743 | Josep | 5.3
6744 | Antonia | 7.0
6745 | Elba | 9.2
6746 | Antonio | 7.8
6747 | Sara | 3.4
6748 | Valero | 5.2
6749 | Norberto | 1.8
6750 | Felicia | 8.4
6751 | Juana | 5.1
6752 | Bernarda | 4.1
6753 | Octavia | 2.1
6754 | Florencio | 7.1
6755 | Iker | 6.6
6756 | Chuy | 5.9
6757 | Basilio | 7.3
6758 | Melisa | 1.3
6759 | Leonor | 9.3
6760 | Cayetano | 6.3
6761 | Candelaria | 2.3
6762 | Dani | 5.6
6763 | Danilo | 8.8
6764 | Isidro | 1.8
6765 | Edmundo | 2.3
6766 | José María | 9.6
6767 | Corona | 6.9
6768 | María | 6.2
6769 | Herberto | 7.6
6770 | Nazaret | 1.2
6771 | Marisa | 5.9
6772 | Esteban | 6.4
6773 | Liliana | 5.8
6774 | Moreno | 6.9
6775 | Gema | 3.0
6776 | Anabel | 4.8
6777 | Ignacia | 9.1
6778 | Clímaco | 3.9
6779 | Eloísa | 9.4
6780 | Alondra | 8.4
6781 | Herminio | 3.4
6782 | Jordán | 3.1
6783 | Ramón | 5.0
6784 | Micaela | 6.0
6785 | Esther | 7.5
6786 | Gil | 8.4
6787 | Jose Carlos | 7.2
6788 | José Manuel | 8.7
6789 | Edmundo | 9.5
6790 | Gastón | 8.3
6791 | Octavio | 2.4
6792 | Vilma | 9.2
6793 | Belen | 6.8
6794 | Lola | 10.0
6795 | Eutimio | 7.5
6796 | Nazaret | 6.0
6797 | Arturo | 9.0
6798 | Nadia | 6.6
6799 | Reyes | 4.5
6800 | Liliana | 8.9
6801 | Isidora | 4.1
6802 | Zaida | 9.7
6803 | José Antonio | 5.6
6804 | Rico | 1.9
6805 | Cayetano | 2.4
6806 | Carmina | 7.3
6807 | Aura | 7.7
6808 | Ovidio | 1.5
6809 | Aroa | 4.0
6810 | Edmundo | 8.3
6811 | Cleto | 5.2
6812 | Perlita | 4.8
6813 | Borja | 1.6
6814 | Azucena | 6.6
6815 | Ani | 1.9
6816 | Francisca | 4.2
6817 | Socorro | 5.6
6818 | Donato | 3.4
6819 | Nico | 7.7
6820 | Evaristo | 3.7
6821 | Amanda | 1.9
6822 | Nicodemo | 8.5
6823 | Duilio | 4.5
6824 | Reyes | 9.5
6825 | Albino | 9.2
6826 | Leopoldo | 6.9
6827 | León | 1.8
6828 | Jeremías | 3.9
6829 | Teófila | 4.1
6830 | Toño | 2.1
6831 | Calista | 9.3
6832 | Nilda | 1.8
6833 | Francisco | 7.2
6834 | Antonio | 3.4
6835 | Albert | 2.4
6836 | Cecilio | 8.2
6837 | Cloe | 3.1
6838 | Judith | 4.4
6839 | Flavio | 3.1
6840 | Azucena | 6.9
6841 | Conrado | 3.9
6842 | Vinicio | 2.0
6843 | Severiano | 1.5
6844 | Custodio | 9.5
6845 | Yaiza | 4.4
6846 | Fito | 5.3
6847 | Maximino | 2.8
6848 | Natalio | 4.0
6849 | Ámbar | 7.1
6850 | Paola | 8.5
6851 | Juan | 2.0
6852 | Adán | 9.9
6853 | Régulo | 3.7
6854 | Marcial | 3.2
6855 | Baldomero | 4.8
6856 | Matilde | 4.2
6857 | Nydia | 3.0
6858 | Nidia | 5.8
6859 | Leoncio | 6.5
6860 | Cirino | 1.8
6861 | Ángeles | 9.5
6862 | Margarita | 9.5
6863 | Cleto | 1.7
6864 | Espiridión | 5.1
6865 | Eligio | 2.4
6866 | Chus | 9.3
6867 | Pancho | 2.5
6868 | Angelita | 6.0
6869 | María Belén | 5.3
6870 | Vasco | 4.7
6871 | Chelo | 9.3
6872 | Sabina | 7.6
6873 | Casandra | 3.0
6874 | Rosenda | 2.8
6875 | Merche | 9.0
6876 | Silvestre | 1.9
6877 | Hector | 3.1
6878 | Evaristo | 7.3
6879 | Ciríaco | 7.1
6880 | Jesusa | 3.6
6881 | Joaquina | 3.2
6882 | Regina | 9.2
6883 | Rómulo | 7.3
6884 | Teobaldo | 6.5
6885 | Cristian | 9.7
6886 | Dominga | 3.1
6887 | Sabina | 2.7
6888 | Rodolfo | 5.4
6889 | Rómulo | 5.3
6890 | Miriam | 1.6
6891 | Eleuterio | 7.5
6892 | Débora | 1.3
6893 | Ignacia | 4.0
6894 | Onofre | 2.7
6895 | Emilio | 8.5
6896 | Roberto | 9.4
6897 | Donato | 7.0
6898 | Baldomero | 1.5
6899 | Joaquina | 4.5
6900 | Néstor | 2.0
6901 | Valentina | 2.6
6902 | Rosalina | 3.5
6903 | Toño | 8.6
6904 | Ezequiel | 6.9
6905 | Eusebio | 4.2
6906 | Tadeo | 2.0
6907 | Angelino | 7.9
6908 | Visitación | 4.4
6909 | Leticia | 5.8
6910 | Remedios | 6.5
6911 | Nilo | 8.5
6912 | Jorge | 8.3
6913 | Faustino | 2.2
6914 | Anna | 9.6
6915 | Rosario | 3.1
6916 | Isaías | 6.2
6917 | Apolonia | 2.6
6918 | Natanael | 4.8
6919 | Julie | 9.8
6920 | Cruz | 2.0
6921 | Cándida | 7.6
6922 | Itziar | 8.1
6923 | Juan | 6.3
6924 | Miguel Ángel | 6.2
6925 | Amada | 7.2
6926 | Imelda | 4.0
6927 | Leopoldo | 6.7
6928 | Valero | 4.1
6929 | Armando | 9.0
6930 | Ema | 2.7
6931 | Zaira | 3.4
6932 | Nydia | 7.4
6933 | Lucio | 9.0
6934 | Esther | 7.1
6935 | Vito | 9.5
6936 | Amparo | 3.4
6937 | Gregorio | 5.6
6938 | Julio | 8.6
6939 | Amor | 4.6
6940 | Gloria | 7.7
6941 | Roberto | 8.5
6942 | Gil | 8.6
6943 | Javier | 6.3
6944 | Humberto | 7.3
6945 | Leyre | 2.6
6946 | Maximiliano | 1.3
6947 | Patricio | 1.3
6948 | Marianela | 1.1
6949 | Edelmiro | 6.9
6950 | Urbano | 1.3
6951 | Paca | 2.4
6952 | Valentina | 6.8
6953 | Esperanza | 8.5
6954 | Chema | 7.0
6955 | Genoveva | 1.4
6956 | Guillermo | 5.2
6957 | Wálter | 7.4
6958 | Ainara | 6.4
6959 | Blas | 9.5
6960 | Regina | 1.2
6961 | Itziar | 5.0
6962 | Gervasio | 7.4
6963 | Natalia | 1.8
6964 | Azahar | 2.8
6965 | Bruno | 4.6
6966 | Candelaria | 7.5
6967 | Débora | 4.9
6968 | Toribio | 2.9
6969 | Isabel | 4.7
6970 | Seve | 3.0
6971 | Maxi | 8.9
6972 | Marco | 4.6
6973 | Luna | 3.5
6974 | Ezequiel | 9.9
6975 | Rafael | 4.7
6976 | Diego | 2.2
6977 | Flavia | 4.5
6978 | Timoteo | 9.1
6979 | Tania | 5.8
6980 | Paloma | 4.3
6981 | Mayte | 6.9
6982 | Victoriano | 4.3
6983 | Faustino | 7.5
6984 | Azeneth | 7.6
6985 | Brunilda | 5.0
6986 | Agustina | 5.4
6987 | Sabina | 9.5
6988 | Florencio | 6.4
6989 | Patricio | 9.8
6990 | Florentino | 3.9
6991 | Milagros | 8.4
6992 | Lázaro | 5.8
6993 | Roberta | 4.8
6994 | Flavia | 7.8
6995 | Jose | 3.1
6996 | Calista | 4.6
6997 | Marisol | 6.0
6998 | Heliodoro | 7.2
6999 | Ema | 4.5
7000 | Albert | 7.0
7001 | Cecilia | 8.0
7002 | Loreto | 2.9
7003 | Rosario | 4.5
7004 | Trinidad | 3.6
7005 | Pía | 9.4
7006 | Samu | 5.3
7007 | Gaspar | 4.3
7008 | José María | 6.1
7009 | Maxi | 2.5
7010 | Sergio | 9.8
7011 | Evangelina | 7.2
7012 | Renato | 2.5
7013 | Marisela | 2.1
7014 | Encarnita | 8.2
7015 | Asdrubal | 9.5
7016 | Rodrigo | 6.0
7017 | Lola | 3.9
7018 | Miguel Ángel | 9.4
7019 | Amaya | 8.7
7020 | Maricela | 4.6
7021 | Rosendo | 6.9
7022 | Débora | 5.6
7023 | Cloe | 9.9
7024 | Octavio | 6.4
7025 | Ignacio | 3.6
7026 | Luis Ángel | 4.8
7027 | Adela | 5.0
7028 | Modesto | 7.4
7029 | Olegario | 8.0
7030 | Gracia | 8.4
7031 | Eduardo | 8.8
7032 | Sebastián | 9.9
7033 | Anacleto | 5.4
7034 | Elisabet | 9.1
7035 | Gregorio | 5.0
7036 | Vanesa | 7.1
7037 | Jose Carlos | 4.8
7038 | Cándido | 6.2
7039 | Luciana | 2.4
7040 | Agapito | 2.2
7041 | Lupe | 6.8
7042 | Valentín | 9.5
7043 | Abilio | 5.9
7044 | Marcio | 9.2
7045 | Luis | 2.4
7046 | Modesto | 4.7
7047 | Zaida | 5.9
7048 | Tecla | 4.9
7049 | Samu | 6.7
7050 | Marina | 3.7
7051 | Melisa | 2.3
7052 | Eli | 6.9
7053 | Violeta | 4.4
7054 | Vito | 3.2
7055 | Anastasio | 6.1
7056 | Rodrigo | 2.6
7057 | Haroldo | 8.6
7058 | Lino | 5.9
7059 | Áurea | 9.2
7060 | Fernanda | 9.3
7061 | Leandra | 1.2
7062 | Manuelita | 5.7
7063 | Lorenzo | 5.9
7064 | Rodolfo | 9.1
7065 | Aitana | 9.1
7066 | Jaime | 9.6
7067 | Otilia | 6.4
7068 | Alicia | 6.4
7069 | Lucio | 5.6
7070 | Apolinar | 2.6
7071 | Raquel | 2.9
7072 | Odalys | 4.7
7073 | Chus | 4.2
7074 | Marcela | 4.2
7075 | Manola | 3.9
7076 | Julio César | 2.8
7077 | Ignacia | 6.6
7078 | Felipa | 5.6
7079 | Amanda | 6.7
7080 | Narcisa | 6.7
7081 | Raquel | 9.6
7082 | Eduardo | 3.1
7083 | Javi | 1.2
7084 | Manolo | 6.0
7085 | Leonel | 3.7
7086 | Dora | 1.4
7087 | Miguel Ángel | 5.9
7088 | Clementina | 8.6
7089 | Manuel | 2.4
7090 | Tere | 7.1
7091 | Aránzazu | 1.7
7092 | Angelina | 8.2
7093 | Nazaret | 7.3
7094 | Lucila | 1.6
7095 | Jose Miguel | 9.7
7096 | María Cristina | 2.9
7097 | Miguela | 7.0
7098 | Esteban | 2.3
7099 | Emilio | 3.9
7100 | Luciana | 7.6
7101 | Adelardo | 1.8
7102 | Jerónimo | 2.0
7103 | Bartolomé | 7.6
7104 | Rolando | 1.7
7105 | Román | 5.7
7106 | Gisela | 8.1
7107 | Odalys | 8.7
7108 | Aarón | 3.5
7109 | Andrés | 9.7
7110 | Ofelia | 5.7
7111 | Amor | 1.3
7112 | Celso | 7.7
7113 | Iker | 1.1
7114 | Elvira | 4.6
7115 | Mamen | 4.3
7116 | Sergio | 8.9
7117 | Juan Manuel | 2.6
7118 | Urbano | 4.0
7119 | Salomé | 7.0
7120 | Reyes | 5.8
7121 | Pacífica | 4.5
7122 | Carina | 1.5
7123 | Tristán | 3.9
7124 | Ramón | 7.2
7125 | Lola | 5.3
7126 | Celestina | 1.9
7127 | Rosalva | 5.2
7128 | Emiliano | 1.6
7129 | Eleuterio | 8.0
7130 | Álvaro | 2.7
7131 | Angélica | 7.9
7132 | Aarón | 1.6
7133 | Ileana | 8.7
7134 | Florentina | 5.7
7135 | Paco | 3.2
7136 | Ciro | 5.0
7137 | Francisco Jose | 3.0
7138 | Adrián | 7.1
7139 | Hermenegildo | 6.9
7140 | Ana Belén | 5.9
7141 | Jose Ignacio | 1.1
7142 | Vicente | 1.2
7143 | Yago | 4.7
7144 | Nazaret | 3.4
7145 | Lorenzo | 2.3
7146 | Ezequiel | 2.4
7147 | Jose Ignacio | 7.1
7148 | Marina | 8.8
7149 | Samanta | 1.7
7150 | Che | 8.1
7151 | Flor | 7.6
7152 | Galo | 5.0
7153 | Jonatan | 8.1
7154 | Dolores | 9.4
7155 | Antonio | 9.5
7156 | Augusto | 2.0
7157 | Elpidio | 2.7
7158 | Eleuterio | 2.6
7159 | Ale | 9.1
7160 | Gala | 8.8
7161 | Edelmiro | 1.6
7162 | Valentín | 3.7
7163 | Hernán | 7.0
7164 | Rita | 2.7
7165 | Benigna | 6.0
7166 | Carla | 1.6
7167 | Rubén | 5.7
7168 | Lina | 5.6
7169 | Gloria | 7.5
7170 | Bienvenida | 4.7
7171 | Candelario | 6.8
7172 | Lorenza | 3.3
7173 | Jose | 1.7
7174 | Alexandra | 8.6
7175 | Reyes | 9.6
7176 | Eli | 4.5
7177 | Adalberto | 9.0
7178 | Nico | 6.9
7179 | Angelita | 1.7
7180 | Dionisio | 2.1
7181 | Nadia | 3.1
7182 | Hector | 3.9
7183 | Emelina | 4.7
7184 | Leocadio | 4.7
7185 | Delia | 2.4
7186 | Coral | 7.4
7187 | Marcial | 9.8
7188 | Eulalia | 1.1
7189 | Magdalena | 6.0
7190 | Edgardo | 9.8
7191 | Paola | 2.3
7192 | Maxi | 8.2
7193 | Francisca | 6.0
7194 | Custodia | 4.5
7195 | Roxana | 7.4
7196 | Gustavo | 7.8
7197 | Rosario | 1.0
7198 | Elba | 9.3
7199 | Sara | 5.3
7200 | Valerio | 2.5
7201 | Aníbal | 4.4
7202 | Fanny | 5.4
7203 | Porfirio | 2.3
7204 | Ligia | 9.5
7205 | Jerónimo | 8.2
7206 | Zaira | 1.5
7207 | Cristóbal | 9.5
7208 | Gil | 7.4
7209 | Nydia | 9.6
